RECORD_TYPE,ORIGIN_RUN_ID,PILOT_ID,OBSERVATION_ID,EXPRESSION_FAMILY_ID,QUERY_TYPE,APPLICABILITY,NA_REASON,SURFACE_ROLE,ENGINE_OR_SURFACE,SOURCE_DOMAIN,QUERY_EXACT,SEARCH_URL,SEARCHED_AT_UTC,LOCALE,ACCESS_STATUS,ORGANIC_TARGET,ORGANIC_COUNT,ANALYST,RUN_NOTES,RESULT_ORDINAL,RESULT_URL,FINAL_URL,DOMAIN_OR_PLATFORM,RESULT_TITLE,SELLER_CREATOR,SELLER_RELATION,VISIBLE_PUBLICATION_DATE,MATCH_ELEMENTS,MATERIAL_MATCH,TRACEABLE_SOURCE,MATCH_NOTES,REPRESENTATIVE,CANONICAL_OBSERVATION_ID,EXPECTED_RUNS,COMPLETED_RUNS,NA_RUNS,BLOCKED_RUNS,CROSS_SELLER_RECURRENCE,TRACEABLE_CREATOR_OR_RIGHTS_SOURCE,PROVENANCE_CONFIDENCE,PROVENANCE_BASIS,FINAL_GATE0_DISPOSITION,DECISION_RATIONALE,DECIDED_BY,DECIDED_AT_UTC,LIMITATIONS
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,9,https://www.etsy.com/se-en/listing/1800339871/three-raccoons-retro-graphic-t-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Three Raccoons Retro Graphic T-shirts, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Oversized Washed Tee - Etsy",OldSchoolCulture,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,YES — seller authorship claim only,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,10,https://www.etsy.com/listing/4452572895/three-raccoons-retro-graphic-t-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Three Raccoons Retro Graphic T-shirts, Funny Raccon Tee, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Oversized Washed Tee - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B02-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,OpenAI web search,,"""Three Raccoons"" ""Raccoon Moon"" t-shirt",UNAVAILABLE — search-service result-page URL not exposed,2026-09-25T18:19:41.454Z,United States / English,COMPLETE-10,10,10,Codex / TRACE provenance reviewer,First organic results returned by the search service were reviewed and recorded by ordinal; sponsored modules were not counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,1,https://www.etsy.com/listing/1716481453/raccoon-moon-shirt-three-raccoons,NOT-OPENED — search title/snippet reviewed,etsy.com,Raccoon Moon Shirt | Three Raccoons Vintage Moon T-shirt | Unisex Comfort Colors Tee | Funny Retro Shirt | Raccoon Lovers T Shirt Gift - Etsy,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,2,https://www.walmart.com/ip/19975055540,NOT-OPENED — search title/snippet reviewed,walmart.com,Raccoon Moon Shirt Three Raccoons Moon T-Shirt Unisex Tee Funny Retro Shirt Raccoon Lovers - Walmart.com,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,3,https://www.etsy.com/listing/4450014779/three-raccoons-retro-graphic-t-shirts,https://www.etsy.com/listing/4450014779/three-raccoons-retro-graphic-t-shirts,etsy.com,"Three Raccoons Retro Graphic T-shirts, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Oversized Washed Tee - Etsy",AstTeeStore,UNRELATED-SELLER,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,4,https://www.etsy.com/listing/4452572895/three-raccoons-retro-graphic-t-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Three Raccoons Retro Graphic T-shirts, Funny Raccon Tee, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Oversized Washed Tee - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,5,https://www.walmart.com/ip/19976018559,NOT-OPENED — search title/snippet reviewed,walmart.com,Raccoon Moon Shirt Three Raccoons Moon T-Shirt Unisex Tee Funny Retro Shirt Raccoon Lovers - Walmart.com,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,6,https://www.walmart.com/ip/19922222509,NOT-OPENED — search title/snippet reviewed,walmart.com,Raccoon Moon Shirt Three Raccoons Moon T-Shirt Unisex Tee Funny Retro Shirt Raccoon Lovers - Walmart.com,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,7,https://www.etsy.com/listing/1709757993/three-raccoons-vintage-graphic-t-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Three Raccoons Vintage Graphic T-shirts, Raccoon Moon T-shirt, Raccoon Lovers, Funny Raccoon Tee, Cute Raccoon T-shirt - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,8,https://www.walmart.com/ip/19970904933,NOT-OPENED — search title/snippet reviewed,walmart.com,Raccoon Moon Shirt Three Raccoons Moon T-Shirt Unisex Tee Funny Retro Shirt Raccoon Lovers - Walmart.com,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,9,https://www.walmart.com/ip/19957665139,NOT-OPENED — search title/snippet reviewed,walmart.com,Raccoon Moon Shirt Three Raccoons Moon T-Shirt Unisex Tee Funny Retro Shirt Raccoon Lovers - Walmart.com,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,10,https://www.etsy.com/listing/1708034354/three-raccoons-vintage-graphic-t-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Three Raccoons Vintage Graphic T-shirts, Raccoon Moon T-shirt, Raccoon Lovers, Funny Raccoon Tee, Cute Raccoon T-shirt - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B02-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,OpenAI web search,etsy.com,three raccoons howling at glowing full moon cosmic green sky shirt,UNAVAILABLE — search-service result-page URL not exposed,2026-09-25T18:19:42.554Z,United States / English,COMPLETE-10,10,10,Codex / TRACE provenance reviewer,First organic results returned by the search service were reviewed and recorded by ordinal; sponsored modules were not counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,1,https://www.etsy.com/listing/1800339871/three-raccoons-retro-graphic-t-shirts,https://www.etsy.com/listing/1800339871/three-raccoons-retro-graphic-t-shirts,etsy.com,"Three Raccoons Retro Graphic T-shirts, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Oversized Washed Tee - Etsy",OldSchoolCulture,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,YES — seller authorship claim only,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,2,https://www.etsy.com/listing/1800339871/three-raccoons-retro-graphic-t-shirts?content_source=a8e1ebd5-2bba-4015-a029-702339e9b1cd%253Ac6ec1584ff98bcf468486e0c4083b4989227c183&lang_mismatch=1&ls=s&pro=1&sts=1,NOT-OPENED — search title/snippet reviewed,etsy.com,"Three Raccoons Retro Graphic T-shirts, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Oversized Washed Tee - Etsy",OldSchoolCulture,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,YES — seller authorship claim only,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,3,https://www.etsy.com/listing/1800339871/three-raccoons-retro-graphic-t-shirts?content_source=68802315-6a79-4800-a95d-b818f497fe1f%253Afc8fdf3f2acdc1bfb1771368bc3cf13ed968ecc3&lang_mismatch=1&ls=s&pro=1&sts=1,NOT-OPENED — search title/snippet reviewed,etsy.com,"Three Raccoons Retro Graphic T-shirts, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Oversized Washed Tee - Etsy",OldSchoolCulture,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,YES — seller authorship claim only,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,4,https://www.etsy.com/se-en/listing/1800339871/three-raccoons-retro-graphic-t-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Three Raccoons Retro Graphic T-shirts, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Oversized Washed Tee - Etsy",OldSchoolCulture,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,YES — seller authorship claim only,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,5,https://www.etsy.com/ca/listing/1800339871/three-raccoons-retro-graphic-t-shirts?content_source=c69f296b-950d-4655-a132-853a5528c3f4%253ALTdca5456c40eb7601389ed182c940582bd0c7c973&ls=s&pro=1&sts=1,NOT-OPENED — search title/snippet reviewed,etsy.com,"Three Raccoons Retro Graphic T-shirts, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Oversized Washed Tee - Etsy",OldSchoolCulture,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,YES — seller authorship claim only,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,6,https://www.etsy.com/no-en/listing/1800339871/three-raccoons-retro-graphic-t-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Three Raccoons Retro Graphic T-shirts, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Oversized Washed Tee - Etsy",OldSchoolCulture,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,YES — seller authorship claim only,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,7,https://www.etsy.com/sg-en/listing/1800339871/three-raccoons-retro-graphic-t-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Three Raccoons Retro Graphic T-shirts, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Oversized Washed Tee - Etsy",OldSchoolCulture,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,YES — seller authorship claim only,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,8,https://www.etsy.com/il-en/listing/1800339871/three-raccoons-retro-graphic-t-shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,"Three Raccoons Retro Graphic T-shirts, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Oversized Washed Tee - Etsy",OldSchoolCulture,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,YES — seller authorship claim only,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,9,https://www.etsy.com/listing/4453746332/comfort-colors-vintage-three-raccoons,NOT-OPENED — search title/snippet reviewed,etsy.com,"Comfort Colors® Vintage Three Raccoons Retro Graphic T-shirts, Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Viral Meme Shirt - Etsy New Zealand",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,10,https://www.etsy.com/listing/1775745836/raccoon-moon-shirt-three-raccoons,NOT-OPENED — search title/snippet reviewed,etsy.com,"Raccoon Moon Shirt, Three Raccoons Howling at the Moon Vintage Shirt, Unisex Retro Raccoon Tshirt, Funny Raccoon Lover Gifts Meme Shirt - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B02-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,OPEN-WEB,OpenAI web search,,three raccoons howling at glowing full moon cosmic green sky shirt,UNAVAILABLE — search-service result-page URL not exposed,2026-09-25T18:19:42.554Z,United States / English,COMPLETE-10,10,10,Codex / TRACE provenance reviewer,First organic results returned by the search service were reviewed and recorded by ordinal; sponsored modules were not counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,1,https://www.etsy.com/listing/1800339871/three-raccoons-retro-graphic-t-shirts,https://www.etsy.com/listing/1800339871/three-raccoons-retro-graphic-t-shirts,etsy.com,"Three Raccoons Retro Graphic T-shirts, Vintage Comfort Colors® Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Oversized Washed Tee - Etsy",OldSchoolCulture,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,YES — seller authorship claim only,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,2,https://www.etsy.com/listing/4453746332/comfort-colors-vintage-three-raccoons,NOT-OPENED — search title/snippet reviewed,etsy.com,"Comfort Colors® Vintage Three Raccoons Retro Graphic T-shirts, Raccoon Moon Tshirt, Raccoon Lovers, Funny Raccon Tee, Viral Meme Shirt - Etsy New Zealand",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,3,https://teehandus.com/product/three-raccoons-gazing-and-howling-at-the-glowing-full-moon-in-the-dark-night-sky-with-stars-shirt/,https://teehandus.com/product/three-raccoons-gazing-and-howling-at-the-glowing-full-moon-in-the-dark-night-sky-with-stars-shirt/,teehandus.com,Three Raccoons Gazing Howling Glowing Full Moon Shirt | TeehandUSA,TeehandUSA,UNRELATED-SELLER,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,YES,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,4,https://www.etsy.com/listing/1775745836/raccoon-moon-shirt-three-raccoons,NOT-OPENED — search title/snippet reviewed,etsy.com,"Raccoon Moon Shirt, Three Raccoons Howling at the Moon Vintage Shirt, Unisex Retro Raccoon Tshirt, Funny Raccoon Lover Gifts Meme Shirt - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,5,https://www.etsy.com/listing/1687821168/racoons-howling-at-the-moon-t-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Racoons Howling at the Moon T-shirt, Racoon Meme Shirt, Racoon Moon Howling Shirt, Funny Racoons Head Meme Racoon Shirt, Sweatshirt, Hoodie - Etsy Finland",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,6,https://www.etsy.com/listing/4382079174/comfort-colors-three-racoons-retro,NOT-OPENED — search title/snippet reviewed,etsy.com,"Comfort Colors® Three Racoons Retro Graphic T-shirts, Vintage Racoon Moon Tshirt, Racoon Lovers, Funny Racoon Tee - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,7,https://www.walmart.com/ip/18458571598,NOT-OPENED — search title/snippet reviewed,walmart.com,Three Raccoons and Full Moon Graphic Print T-Shirt | Vintage Animal Lovers Tee | Retro Wildlife Unisex Top - Walmart.com,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,8,https://www.teepublic.com/t-shirt/95574809-raccoons-howling-at-the-full-moon,NOT-OPENED — search title/snippet reviewed,teepublic.com,Raccoons Howling at the Full Moon - Raccoon - T-Shirt | TeePublic,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,9,https://www.walmart.com/ip/18468119243,NOT-OPENED — search title/snippet reviewed,walmart.com,Three Raccoons and Full Moon Graphic Print T-Shirt | Vintage Animal Lovers Tee | Retro Wildlife Unisex Top - Walmart.com,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B02-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,10,https://www.etsy.com/listing/1704801566/three-raccoons-howling-at-the-moon-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Three Raccoons Howling at the Moon Shirt, Racoon Meme Shirt, Raccoon Lover Shirt, Trendy Raccoon Shirt, Racoon Gifts for Women, Retro 90's - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,three raccoons; moon/howling composition,YES,UNRESOLVED,Title/snippet materially matches the three-raccoon moon composition.,NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B03-W-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-03-MR-11,,EXACT-WORDING,REQUIRED,,SOURCE-DOMAIN,OpenAI web search,etsy.com,"""Powering life since forever"" mitochondria shirt",UNAVAILABLE — search-service result-page URL not exposed,2026-09-25T18:19:42.554Z,United States / English,COMPLETE-10,10,10,Codex / TRACE provenance reviewer,First organic results returned by the search service were reviewed and recorded by ordinal; sponsored modules were not counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,
