row_type,pilot_id,pool_id,store_order,store_id,store_name,surface_status,captured_at_utc,collection_scope,collection_url,requested_sort,returned_sort_label,sort_active_state,collection_capture_count,observation_id,raw_rank,product_handle,product_title,product_url,thumbnail_alt,screen_basis,title_thumbnail_screen,pre_origin_detail_disposition,gate0_basis,family_first_observation_id,family_first_rank,detail_opened,review_scope,item_review_count,item_sales_evidence,nonzero_sales_corroboration,provenance_candidate_grade,provenance_candidate_basis,origin_search_state,store_queue_rank,notes
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,6,P002-DTC-S06,AukCliff,COMPLETE,2026-09-25T18:20:56.547Z,T-shirts,https://aukcliff.com/collections/explore-the-great-outdoors-with-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S06-19,19,solvitur-ambulando-it-is-solved-by-walking-t-shirt,"Solvitur Ambulando, It Is Solved by Walking",https://aukcliff.com/products/solvitur-ambulando-it-is-solved-by-walking-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S06-19,19,NO,,,,,,,NOT-RUN,17,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,6,P002-DTC-S06,AukCliff,COMPLETE,2026-09-25T18:20:56.547Z,T-shirts,https://aukcliff.com/collections/explore-the-great-outdoors-with-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S06-20,20,conquer-new-heights-mountain-t-shirt,Conquer New Heights Mountain,https://aukcliff.com/products/conquer-new-heights-mountain-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S06-20,20,NO,,,,,,,NOT-RUN,18,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,6,P002-DTC-S06,AukCliff,COMPLETE,2026-09-25T18:20:56.547Z,T-shirts,https://aukcliff.com/collections/explore-the-great-outdoors-with-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S06-21,21,the-cliffborn-t-shirt,The Cliffborn,https://aukcliff.com/products/the-cliffborn-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S06-21,21,NO,,,,,,,NOT-RUN,19,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,6,P002-DTC-S06,AukCliff,COMPLETE,2026-09-25T18:20:56.547Z,T-shirts,https://aukcliff.com/collections/explore-the-great-outdoors-with-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S06-22,22,captain-puffin-canada-trailkeeper-t-shirt,Captain Puffin Canada Trailkeeper,https://aukcliff.com/products/captain-puffin-canada-trailkeeper-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S06-22,22,NO,,,,,,,NOT-RUN,20,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,6,P002-DTC-S06,AukCliff,COMPLETE,2026-09-25T18:20:56.547Z,T-shirts,https://aukcliff.com/collections/explore-the-great-outdoors-with-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S06-23,23,captain-puffin-mountaineer-t-shirt,Captain Puffin Mountaineer,https://aukcliff.com/products/captain-puffin-mountaineer-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S06-23,23,NO,,,,,,,NOT-RUN,21,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,6,P002-DTC-S06,AukCliff,COMPLETE,2026-09-25T18:20:56.547Z,T-shirts,https://aukcliff.com/collections/explore-the-great-outdoors-with-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S06-24,24,alpine-ridge-t-shirt,Alpine Ridge,https://aukcliff.com/products/alpine-ridge-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S06-24,24,NO,,,,,,,NOT-RUN,22,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
SURFACE,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,,,,,,,,,,,,,,,,,,,,,,First 24 products captured from a longer collection.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-01,1,puff-puff-pass-tee,Puff Puff Pass Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/puff-puff-pass-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,ORIGIN-PENDING,Highest-ranked canonical family surviving basic/title/thumbnail Gate 0 in this store.,TRACE-P002-OBS-DTC-S07-01,1,YES,ITEM-VISIBLE,10,Ten visible product-specific reviews; page also labels the item Selling Fast,YES,HIGH-CANDIDATE,Store describes original graphics and the item is presented as its own design; origin not independently tested.,NOT-RUN,1,Provisional candidate only; mandatory cross-market origin searches and final Gate 0 remain open; no SDC created.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-02,2,hard-decisions-tee,Hard Decisions Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/hard-decisions-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-02,2,NO,,,,,,,NOT-RUN,2,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-03,3,copy-of-mens-hula-gang-tee,Hula Gang Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/copy-of-mens-hula-gang-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-03,3,NO,,,,,,,NOT-RUN,3,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-04,4,driftwood-tee,Driftwood Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/driftwood-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-04,4,NO,,,,,,,NOT-RUN,4,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-05,5,puff-puff-pass-tee-1,Puff Puff Pass Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/puff-puff-pass-tee-1,,TITLE+RENDERED-THUMBNAIL,DUPLICATE-FAMILY,DUPLICATE-FAMILY,Same title/design family as rank 1; alternate product handle,TRACE-P002-OBS-DTC-S07-01,1,NO,,,,,,,NOT-APPLICABLE-DUPLICATE,,No separate family or queue credit.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-06,6,mens-cortez-pride-tee,Cortez Pride Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/mens-cortez-pride-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-06,6,NO,,,,,,,NOT-RUN,5,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-07,7,peace-love-paws-tee,"Peace, Love and Paws Tee",https://www.seamonkeyapparel.com/collections/staple-tees/products/peace-love-paws-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-07,7,NO,,,,,,,NOT-RUN,6,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-08,8,tropical-state-of-mind-tee,Tropical State Of Mind Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/tropical-state-of-mind-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-08,8,NO,,,,,,,NOT-RUN,7,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-09,9,sunset-surfer-tee,Sunset Surfer Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/sunset-surfer-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-09,9,NO,,,,,,,NOT-RUN,8,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-10,10,dwellers-tee,Dwellers of The Deep Sea Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/dwellers-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-10,10,NO,,,,,,,NOT-RUN,9,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-11,11,wet-your-whiskers-tee,Wet Your Whiskers Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/wet-your-whiskers-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-11,11,NO,,,,,,,NOT-RUN,10,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-12,12,pass-the-reefer-tee,Pass The Reefer Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/pass-the-reefer-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-12,12,NO,,,,,,,NOT-RUN,11,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-13,13,tails-of-the-tiki-tee,Tails Of The Tiki Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/tails-of-the-tiki-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-13,13,NO,,,,,,,NOT-RUN,12,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-14,14,all-paws-on-deck-tee,All Paws On Deck Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/all-paws-on-deck-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-14,14,NO,,,,,,,NOT-RUN,13,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-15,15,go-with-the-flow-tee,Go With The Flow Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/go-with-the-flow-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-15,15,NO,,,,,,,NOT-RUN,14,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-16,16,go-with-the-flow-tee-copy,Latitudes Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/go-with-the-flow-tee-copy,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-16,16,NO,,,,,,,NOT-RUN,15,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-17,17,patriotic-logo-ii-tee,Patriotic Logo II Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/patriotic-logo-ii-tee,,TITLE+RENDERED-THUMBNAIL,BRAND-EXCLUDED,BRAND-EXCLUDED,Patriotic Logo II is principally house-logo merchandise,TRACE-P002-OBS-DTC-S07-17,17,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,Gate 0 contamination-control screen; not an infringement or legal conclusion.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-18,18,beach-day-tee,Beach Day Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/beach-day-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-18,18,NO,,,,,,,NOT-RUN,16,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-19,19,ladies-wet-your-whiskers-v-neck-tee,Ladies Wet Your Whiskers V Neck Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/ladies-wet-your-whiskers-v-neck-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-19,19,NO,,,,,,,NOT-RUN,17,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-20,20,cruisin-tee,Cruisin' Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/cruisin-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-20,20,NO,,,,,,,NOT-RUN,18,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-21,21,clancys-collaboration-tee-1,Clancy's Collaboration Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/clancys-collaboration-tee-1,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-21,21,NO,,,,,,,NOT-RUN,19,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-22,22,save-our-seabirds-tee,Save Our Seabirds Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/save-our-seabirds-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-22,22,NO,,,,,,,NOT-RUN,20,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-23,23,conchd-out-tee,Conch'd Out Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/conchd-out-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S07-23,23,NO,,,,,,,NOT-RUN,21,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,7,P002-DTC-S07,SeaMonkey Apparel,COMPLETE,2026-09-25T18:21:55.837Z,TEE'S,https://www.seamonkeyapparel.com/collections/staple-tees?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S07-24,24,patriotic-logo-tee,Patriotic Logo Tee,https://www.seamonkeyapparel.com/collections/staple-tees/products/patriotic-logo-tee,,TITLE+RENDERED-THUMBNAIL,BRAND-EXCLUDED,BRAND-EXCLUDED,Patriotic Logo is principally house-logo merchandise,TRACE-P002-OBS-DTC-S07-24,24,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,Gate 0 contamination-control screen; not an infringement or legal conclusion.
SURFACE,TRACE-PILOT-002,TRACE-P002-POOL-DTC,8,P002-DTC-S08,RAYGUN,COMPLETE,2026-09-25T18:22:52.627Z,T-SHIRTS,https://www.raygunsite.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best Selling,VERIFIED,24,,,,,,,,,,,,,,,,,,,,,,First 24 products captured from a longer collection.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,8,P002-DTC-S08,RAYGUN,COMPLETE,2026-09-25T18:22:52.627Z,T-SHIRTS,https://www.raygunsite.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best Selling,VERIFIED,24,TRACE-P002-OBS-DTC-S08-01,1,iowa-we-all-are-going-to-die-heavyweight,Iowa: We All Are Going to Die Heavyweight,https://www.raygunsite.com/collections/t-shirts/products/iowa-we-all-are-going-to-die-heavyweight,A folded cream t-shirt with yellow and green ink laid out like the welcome to Iowa sign with Joni Ernst's quote,TITLE+RENDERED-THUMBNAIL,IP-EXCLUDED,IP-EXCLUDED,Thumbnail and product detail quote U.S. Senator Joni Ernst,TRACE-P002-OBS-DTC-S08-01,1,YES,,,,,,,NOT-APPLICABLE-EXCLUDED,,Gate 0 contamination-control screen; not an infringement or legal conclusion.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,8,P002-DTC-S08,RAYGUN,COMPLETE,2026-09-25T18:22:52.627Z,T-SHIRTS,https://www.raygunsite.com/collections/t-shirts?sort_by=best-selling,sort_by=best-selling,Best Selling,VERIFIED,24,TRACE-P002-OBS-DTC-S08-02,2,my-job-is-books,My Job is Books,https://www.raygunsite.com/collections/t-shirts/products/my-job-is-books,"A folded light pink t-shirt with hot pink ink text that says,",TITLE+RENDERED-THUMBNAIL,CANDIDATE,ORIGIN-PENDING,Highest-ranked canonical family surviving basic/title/thumbnail Gate 0 in this store.,TRACE-P002-OBS-DTC-S08-02,2,YES,UNCLEAR,,Item page rendered a populated Customers who bought this also bought module; no item review or sold count was exposed,YES,HIGH-CANDIDATE,Product page states designed and printed by union labor at RAYGUN; origin not independently tested.,NOT-RUN,1,Provisional candidate only; mandatory cross-market origin searches and final Gate 0 remain open; no SDC created.
